date,nav,cash,invested,drawdown,is_circuit
2018-09-06,1155113.1177418055,11597.309671974625,1143515.8080698308,-0.027131774391381678,0
2018-09-07,1154221.8292168812,11597.309671974625,1142624.5195449067,-0.027882442245836997,0
2018-09-10,1154394.7708284133,11597.309671974625,1142797.4611564386,-0.027736786035929113,0
2018-09-11,1152315.363754957,11597.309671974625,1140718.0540829825,-0.029488120202946732,0
2018-09-12,1154049.790745066,11597.309671974625,1142452.4810730915,-0.028027337806488625,0
2018-09-13,1153764.2050533104,11597.309671974625,1142166.8953813359,-0.028267865977219364,0
2018-09-14,1153616.5528162266,11597.309671974625,1142019.2431442519,-0.028392222776300345,0
2018-09-17,1153656.8891299423,11597.309671974625,1142059.5794579678,-0.02835825041692755,0
2018-09-18,1153355.5603452437,11597.309671974625,1141758.250673269,-0.028612037856089914,0
2018-09-19,1153720.3384538256,11597.309671974625,1142123.028781851,-0.02830481164093731,0
2018-09-20,1154027.4993494153,11597.309671974625,1142430.1896774406,-0.028046112236628805,0
2018-09-21,1155310.2677442315,11597.309671974625,1143712.958072257,-0.026965729204903418,0
2018-09-25,1155335.6177041219,11597.309671974625,1143738.3080321471,-0.026944378767341085,0
2018-09-26,1156479.6065573315,11597.309671974625,1144882.296885357,-0.025980879705090037,0
2018-09-27,1157022.44568781,11597.309671974625,1145425.1360158355,-0.025523685570984864,0
2018-09-28,1160002.7922946787,11597.309671974625,1148405.482622704,-0.023013555203154342,0
2018-10-08,1162656.2650458214,11626.367990046247,1151029.8970557752,-0.020778727040046224,0
2018-10-09,1162637.9111811859,11626.367990046247,1151011.5431911396,-0.02079418517262806,0
2018-10-10,1158272.986569479,11626.367990046247,1146646.6185794328,-0.02447044544245189,0
2018-10-11,1162108.7995270118,11626.367990046247,1150482.4315369655,-0.021239817646399525,0
2018-10-12,1163404.5541026054,11626.367990046247,1151778.1861125592,-0.020148497293942236,0
2018-10-15,1164684.6744235773,11626.367990046247,1153058.306433531,-0.019070344543271316,0
2018-10-16,1164594.4947779805,11626.367990046247,1152968.1267879342,-0.019146296335741008,0
2018-10-17,1165204.6327892896,11626.367990046247,1153578.2647992433,-0.01863242122228106,0
2018-10-18,1167432.177598135,11626.367990046247,1155805.8096080888,-0.016756321356077648,0
2018-10-19,1167792.499210956,11626.367990046247,1156166.1312209098,-0.016452848524950194,0
2018-10-22,1165968.9911112273,11626.367990046247,1154342.623121181,-0.017988657496485542,0
2018-10-23,1166215.3488678664,11626.367990046247,1154588.9808778202,-0.017781168178006516,0
2018-10-24,1166443.827682142,11626.367990046247,1154817.4596920956,-0.01758873699943252,0
2018-10-25,1165739.7251554003,11626.367990046247,1154113.357165354,-0.018181751627451597,0
2018-10-26,1165727.0619113403,11626.367990046247,1154100.693921294,-0.018192416961945585,0
2018-10-29,1165849.202519973,11626.367990046247,1154222.8345299268,-0.018089546762161554,0
2018-10-30,1165505.9632701199,11626.367990046247,1153879.5952800736,-0.01837863235458969,0
2018-10-31,1165869.5614727347,11626.367990046247,1154243.1934826884,-0.018072399888886342,0
2018-11-01,1166708.0735753798,11626.367990046247,1155081.7055853335,-0.0173661817974093,0
2018-11-02,1164574.0910318692,11626.367990046247,1152947.723041823,-0.0191634809352146,0
2018-11-05,1166103.5541623181,11626.367990046247,1154477.1861722718,-0.017875324771978767,0
2018-11-06,1167248.7665312488,11626.367990046247,1155622.3985412025,-0.01691079523093716,0
2018-11-07,1168973.116511591,11626.367990046247,1157346.7485215447,-0.015458499970899476,0
2018-11-08,1170461.5487025462,11626.367990046247,1158835.1807125,-0.014204901200084583,0
2018-11-09,1169820.021400103,11626.367990046247,1158193.6534100568,-0.014745213242966916,0
2018-11-12,1172067.847130239,11626.367990046247,1160441.4791401927,-0.01285203222375221,0
2018-11-13,1171041.7476002525,11626.367990046247,1159415.3796102062,-0.013716241636409006,0
2018-11-14,1173161.1257220078,11626.367990046247,1161534.7577319616,-0.011931242746658105,0
2018-11-15,1177033.101368553,11626.367990046247,1165406.7333785067,-0.008670157733427232,0
2018-11-16,1178235.084909034,11626.367990046247,1166608.7169189877,-0.007657813941050827,0
2018-11-19,1177852.660586033,11626.367990046247,1166226.2925959867,-0.00797990228619476,0
2018-11-20,1175504.9970442434,11626.367990046247,1163878.629054197,-0.009957169472539225,0
