date,nav,cash,invested,drawdown,is_circuit
2016-06-21,1080022.0042475238,139513.11340798798,940508.890839536,-0.020184437706304455,0
2016-06-22,1070807.5230739615,139513.11340798798,931294.4096659734,-0.028543982249666814,0
2016-06-23,1072385.3392503671,139513.11340798798,932872.225842379,-0.027112558780514353,0
2016-06-24,1103747.2071322578,139513.11340798798,964234.0937242698,0.0,0
2016-06-27,1109767.175148704,139513.11340798798,970254.0617407161,0.0,0
2016-06-28,1106997.8235461342,139513.11340798798,967484.7101381462,-0.0024954347763969857,0
2016-06-29,1110168.745026729,139513.11340798798,970655.631618741,0.0,0
2016-06-30,1107222.527578276,139513.11340798798,967709.414170288,-0.0026538465090566194,0
2016-07-01,1117299.1386793964,229276.82280433702,888022.3158750595,-0.00031445348129713286,0
2016-07-04,1123724.08338692,229276.82280433702,894447.2605825828,0.0,0
2016-07-05,1122330.654385001,229276.82280433702,893053.8315806638,-0.0012400099121478109,0
2016-07-06,1131557.7812002958,229276.82280433702,902280.9583959586,0.0,0
2016-07-07,1130076.1496699965,229276.82280433702,900799.3268656594,-0.0013093732860267038,0
2016-07-08,1126790.9136867141,229276.82280433702,897514.0908823772,-0.004212659391131761,0
2016-07-11,1130806.70831778,229276.82280433702,901529.885513443,-0.0006637512418668944,0
2016-07-12,1127127.0090425662,229276.82280433702,897850.1862382292,-0.003915639334855422,0
2016-07-13,1122792.711083571,229276.82280433702,893515.8882792341,-0.007746020806314727,0
2016-07-14,1119754.5667884666,229276.82280433702,890477.7439841297,-0.010430942730391475,0
2016-07-15,1120338.459681241,276439.7753071063,843898.6843741348,-0.009914934708109956,0
2016-07-18,1119370.703779747,276439.7753071063,842930.9284726407,-0.010770176850908463,0
2016-07-19,1120115.0178242791,276439.7753071063,843675.2425171728,-0.010112398647357421,0
2016-07-20,1119002.3063200763,276439.7753071063,842562.5310129699,-0.011095743486383225,0
2016-07-21,1116162.0367904839,276439.7753071063,839722.2614833775,-0.013605796067683735,0
