date,symbol,direction,shares,price,value,cost
2024-05-06,518880,sell,88799.28913330917,5.254,466551.46510640637,606.5169046383282
2024-05-06,511880,buy,1544.2690111360669,100.706,155517.15503546875,202.17230154610937
2024-05-06,511010,buy,1147.5163625564933,135.525,155517.15503546875,202.17230154610937
2024-05-06,511260,buy,1221.3133366484637,127.336,155517.15503546878,202.1723015461094
2024-05-20,518880,sell,50786.221805632886,5.55,281863.5310212625,366.4225903276413
2024-05-20,511880,buy,932.3936441535506,100.767,93954.51034042082,122.14086344254706
2024-05-20,511010,buy,691.9154743051413,135.789,93954.51034042082,122.14086344254706
2024-05-20,511260,buy,736.1302354439747,127.633,93954.51034042082,122.14086344254706
2024-06-03,511880,sell,4088.244893512209,100.831,412221.82085772953,535.8883671150484
2024-06-03,511010,sell,2982.1409971217827,136.16,406048.31816810195,527.8628136185325
2024-06-03,511260,sell,3233.04850695974,127.879,413439.0100215046,537.470713027956
2024-06-03,518880,buy,232113.2993335031,5.296,1229272.0332702324,1598.053643251302
2024-06-18,518880,sell,15418.33188268506,5.284,81470.46566810785,105.9116053685402
2024-06-18,511880,buy,269.1832552521587,100.886,27156.821889369283,35.30386845618007
2024-06-18,511010,buy,199.14949612338506,136.364,27156.821889369283,35.30386845618007
2024-06-18,511260,buy,211.35522799126215,128.489,27156.821889369283,35.30386845618007
2024-07-02,518880,sell,28355.626669704336,5.306,150454.9551094512,195.59144164228655
2024-07-02,511880,buy,496.75265903139297,100.959,50151.651703150405,65.19714721409552
2024-07-02,511010,buy,366.61904092364784,136.795,50151.651703150405,65.19714721409552
2024-07-02,511260,buy,388.9986558320759,128.925,50151.65170315039,65.19714721409551
2024-07-16,518880,sell,31257.36449298159,5.505,172071.79153386364,223.69332899402272
2024-07-16,511880,buy,567.9218163732976,100.995,57357.26384462119,74.56444299800755
2024-07-16,511010,buy,418.7670303403098,136.967,57357.26384462122,74.56444299800758
2024-07-16,511260,buy,444.2408111082635,129.113,57357.26384462122,74.56444299800758
2024-07-30,518880,sell,24158.305143746897,5.394,130309.89794537076,169.40286732898198
2024-07-30,511880,buy,429.87839603001567,101.044,43436.6326484569,56.46762244299397
2024-07-30,511010,buy,315.7558129194915,137.564,43436.63264845693,56.467622442994006
2024-07-30,511260,buy,333.60700328300345,130.203,43436.6326484569,56.46762244299397
2024-08-01,511880,sell,1739.6008697213563,101.053,175791.8866879522,228.52945269433786
2024-08-01,511010,sell,1290.7386545869022,137.887,177976.08086502418,231.36890512453144
2024-08-01,511260,sell,1373.2038950832653,130.568,179296.4861732318,233.08543202520133
2024-08-01,518880,buy,96740.42812354503,5.48,530137.5461170268,689.1788099521349
2024-08-15,518880,sell,64612.74467171305,5.443,351687.16924813413,457.19332002257437
2024-08-15,511880,buy,1159.4668606813118,101.106,117229.0564160447,152.3977733408581
2024-08-15,511010,buy,851.95535186079,137.6,117229.0564160447,152.3977733408581
2024-08-15,511260,buy,901.9631796019474,129.971,117229.05641604471,152.39777334085812
2024-08-29,518880,sell,44340.14901983978,5.535,245422.7248248132,319.04954227225716
2024-08-29,511880,buy,808.7668430525099,101.151,81807.57494160443,106.34984742408575
2024-08-29,511010,buy,593.5526053792394,137.827,81807.57494160443,106.34984742408575
2024-08-29,511260,buy,628.5251382289554,130.158,81807.57494160437,106.34984742408568
2024-10-08,511880,sell,2029.472904126056,101.3,205585.60518796946,267.2612867443603
